year,song,artist,spotifyid,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo 
2002,Good Morning Beautiful,Steve Holy,0eHT8N5YQglv8cYYizXvSw,0.565,0.5,0.031,0.452,0,0.137,0.242,70.984
2002,Drive (For Daddy Gene),Alan Jackson,1FV374EPG5CrjdIbIMLkcv,0.713,0.579,0.0413,0.338,0,0.174,0.511,125.179
2002,Standing Still,Jewel,1V1Zit6cgKzpewBwMjm3zB,0.618,0.647,0.0344,0.115,6.12e-06,0.113,0.315,123.889
2002,Anything (feat. Next),Jaheim,38084tN66v4KHqiLpl9cN8,0.731,0.377,0.0425,0.0516,0,0.137,0.452,105.743
2002,Full Moon,Brandy,0pLmfgIANOX9FB9uZDU43x,0.692,0.656,0.151,0.358,0.0029,0.0929,0.629,105.994
2002,Uh Huh,B2K,2nBY2iQvxOIXrdlJvg7ZPo,0.855,0.681,0.0688,0.0881,3.7e-06,0.0592,0.908,99.699
2002,A New Day Has Come - Radio Remix,Céline Dion,5pvUom8SwY90Jc08leWVnv,0.462,0.659,0.0567,0.0775,1.05e-05,0.159,0.212,183.918
2002,Turn Off The Light,Nelly Furtado,7sVvY1tEvk5VfitXX2PDOk,0.712,0.673,0.0553,0.0709,0.000205,0.458,0.696,90.164
2002,Living And Living Well,George Strait,3YxKqZFpcxBPvpUssL8FS2,0.612,0.678,0.0306,0.418,0.0038,0.112,0.564,120.932
2002,My List,Toby Keith,6FCDylP1157UvXshPqyqcL,0.633,0.683,0.0424,0.456,0,0.164,0.416,87.114
2002,Hands Clean,Alanis Morissette,2LVxvGhl2U5p2ql2ujc6vZ,0.513,0.82,0.0299,0.00192,2.83e-06,0.504,0.52,99.952
2002,Sk8er Boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,0.487,0.9,0.0482,6.79e-05,0,0.358,0.484,149.937
2002,Long Time Gone,Dixie Chicks,0JiX8NsRdCHm8GliFuf97V,0.549,0.693,0.0311,0.18,1.75e-06,0.153,0.819,170.241
2002,Where Were You (When the World Stopped Turning),Alan Jackson,3eSwvMfSA0Fyku6Ak5JEw0,0.623,0.387,0.0316,0.549,0,0.0764,0.189,115.362
2002,Like I Love You,Justin Timberlake,6W2Ef5Ph6ILTUAedoQ3QIv,0.853,0.811,0.0646,0.0439,0.000304,0.0703,0.901,114.961
2002,I Do!!,Toya,0NdEFLohwfZpyncrBCq1ZY,0.781,0.583,0.0628,0.0859,0.00216,0.058,0.91,156.264
2002,Addictive,Truth Hurts,36jSIOSE72neBbKntCthqw,0.707,0.669,0.169,0.0994,0.000352,0.22,0.327,99.272
2003,In Da Club,50 Cent,4RY96Asd9IefaL3X4LOLZ8,0.865,0.73,0.373,0.283,0,0.0753,0.808,90.096
2003,Ignition - Remix,R. Kelly,5dNfHmqgr128gMY2tc5CeJ,0.795,0.523,0.0423,0.061,0,0.0914,0.855,133.024
2003,Get Busy,Sean Paul,7C86DVl6REN8VPeGEMOf9q,0.735,0.824,0.036,0.615,0,0.158,0.726,100.202
2003,Crazy In Love (feat. Jay-Z),Beyoncé,5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,0.226,0.00249,0,0.0715,0.681,99.165
2003,When I'm Gone,3 Doors Down,3WbphvawbMZ8FyqDxYGdSQ,0.496,0.765,0.033,0.00457,0,0.104,0.337,74.072
2003,Unwell,Matchbox Twenty,6Bm6qUCSatPAqkQllFL7oA,0.256,0.788,0.0403,0.0298,0,0.707,0.429,80.718
2003,Right Thurr,Chingy,0l3GEbH3CviUytD6iX4wzg,0.866,0.749,0.253,0.15,0,0.0591,0.891,92.077
2003,Picture (feat. Sheryl Crow),Kid Rock,69j0KoPJuwpnbGWrfn7Yll,0.692,0.496,0.0241,0.172,6.42e-06,0.107,0.376,97.945
2003,Bring Me To Life,Evanescence,0COqiPhxzoWICwFCS4eZcp,0.316,0.945,0.124,0.00895,1.85e-06,0.396,0.32,189.931
2003,Get Low,Ying Yang Twins,0r2Bul2NuCViraT2zX1l5j,0.521,0.625,0.067,0.0301,0,0.121,0.136,101.019
2003,Baby Boy (feat. Sean Paul),Beyoncé,4WY3HyGXsWqjFRCVD6gnTe,0.655,0.488,0.22,0.0825,1.16e-06,0.221,0.791,91.025
2003,Shake Ya Tailfeather - Radio,Murphy Lee,4TJduXYW1Pg96EDNnfiwxJ,0.721,0.726,0.272,0.152,0,0.163,0.885,87.655
2003,21 Questions,50 Cent,41bIQPBE1lFN0mmw6Lmssz,0.547,0.807,0.36,0.388,9.11e-05,0.0436,0.919,79.823
2003,All I Have,Jennifer Lopez,3kgutGd839IOYRl6ekeq6V,0.699,0.668,0.106,0.265,0,0.141,0.472,83.074
2003,Beautiful,Christina Aguilera,3TCauNPqFiniaYHBvEVoHG,0.457,0.573,0.0275,0.578,3.05e-06,0.114,0.0992,76.193
2003,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,0YImOCkIJ2PWhCXaURCZnY,0.648,0.759,0.306,0.0142,0,0.648,0.518,85.996
2003,I'm with You,Avril Lavigne,1jlG3KJ3gdYmhfuySFfpO1,0.457,0.406,0.0291,0.08,0,0.117,0.208,151.95
2003,Drift Away,Uncle Kracker,0RFgvrhkf9FiDRLA0BhzpZ,0.583,0.66,0.0377,0.181,0,0.0979,0.861,151.956
2003,Magic Stick,Lil' Kim,0aULRU35N9kTj6O1xMULRR,0.849,0.499,0.271,0.117,4.97e-05,0.268,0.504,92.982
2003,P.I.M.P.,50 Cent,2D1hlMwWWXpkc3CZJ5U351,0.673,0.785,0.351,0.0485,3.65e-06,0.0397,0.85,84.607
2003,Bump Bump Bump,B2K,6FTJuZtQZvmPPRFmrcno9J,0.834,0.685,0.226,0.0998,0,0.0514,0.877,95.509
2003,Into You (feat. Tamia),Fabolous,0yHConG49418wPs8UfAt44,0.546,0.538,0.0523,0.233,0,0.118,0.58,182.12
2003,Can't Let You Go (feat. Mike Shorey & Lil' Mo),Fabolous,6lrRIfQDcikJ5y5DtyZPuJ,0.646,0.6,0.458,0.231,0,0.0794,0.811,192.082
2003,Mesmerize,Ja Rule,2iclfHORMqpR3TxuhwVRhD,0.762,0.641,0.209,0.0554,0,0.454,0.368,90.089
2003,Where Is The Love?,The Black Eyed Peas,3CNqo3gYrfexdrtjFmC9he,0.835,0.706,0.193,0.104,0,0.137,0.843,94.086
2003,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Santana,41IShViF79gmulEkIHAjcb,0.59,0.929,0.0478,0.0714,0.000153,0.0598,0.674,119.818
2003,Lose Yourself - From "8 Mile" Soundtrack,Eminem,6GkTKjv1XbFVdI2D8vvDPu,0.692,0.741,0.288,0.0107,0.000428,0.271,0.0683,171.394
2003,Rock Wit U (Awww Baby),Ashanti,6pWzCKTrKrwbUPzY8RLCoP,0.712,0.805,0.0739,0.433,0,0.179,0.851,94.973
2003,Cry Me a River,Justin Timberlake,7Lf7oSEVdzZqTA0kEDSlS5,0.624,0.653,0.176,0.575,0,0.104,0.565,73.884
2003,How You Gonna Act Like That,Tyrese,3OUApyz3jDB3syGUNGqB1d,0.733,0.521,0.0457,0.107,0,0.0692,0.525,112.913
2003,Rock Your Body,Justin Timberlake,1AWQoqb9bSvzTjaLralEkT,0.891,0.714,0.14,0.202,0.000234,0.0521,0.818,100.972
2003,No Letting Go,Wayne Wonder,5dWfl2PBpKHpBVdz95wxK1,0.495,0.819,0.0444,0.0479,0.000215,0.177,0.318,100.213
2003,Frontin' (feat. Jay-Z) - Club Mix,Pharrell Williams,0iFOG4Ki9aDmJUYUFHQlPG,0.894,0.404,0.13,0.453,1.57e-06,0.0801,0.759,102.009
2003,Landslide,Dixie Chicks,5hviCr3lgg6LY6noG6DPKs,0.571,0.438,0.0279,0.534,1.56e-05,0.187,0.444,145.948
2003,Work It,Missy Elliott,3jagJCUbdqhDSPuxP8cAqF,0.884,0.677,0.283,0.0778,0,0.0732,0.584,101.868
2003,Don't Mess With My Man,Nivea,39YovPslPCXbFYhlYjsZ2Y,0.879,0.73,0.164,0.114,0,0.241,0.885,99.925
2003,So Gone,Monica,6BIcjFZIVDZxNAcofRFPx4,0.618,0.552,0.0981,0.176,0,0.252,0.586,81.975
2003,Air Force Ones,Nelly,7kAFSrTIOiVZ0gnHBuAH3l,0.777,0.474,0.316,0.087,0,0.089,0.63,164.123
2003,Never Leave You (Uh Oooh Uh Oooh),Lumidee,1AjQE5MtP5jHQMyDepbvLI,0.811,0.657,0.362,0.0391,0.712,0.0798,0.777,199.958
2003,Beautiful - Feat. Pharrell Uncle Charlie Wilson,Snoop Dogg,3wFqyQrlY7NfEriHCGdbyy,0.907,0.695,0.135,0.246,0,0.0808,0.961,101.007
2003,Gossip Folks (feat. Ludacris),Missy Elliott,75DjPjiIp2fvJDjtt41Jfs,0.707,0.538,0.505,0.362,0,0.317,0.439,121.732
2003,Miss Independent,Kelly Clarkson,2CZi8d774dBB0wiuWMIpr8,0.655,0.623,0.116,0.0861,0.000346,0.0652,0.615,175.973
2003,Calling All Angels,Train,0E29BKKGCJHcb7b9oIWgGB,0.454,0.839,0.0441,0.0746,0,0.279,0.529,166.166
2003,Damn! - Club Mix,Youngbloodz,5TpaWJKnuyA4MjzAbFXSTQ,0.772,0.724,0.307,0.0149,0,0.355,0.518,84.038
2003,This Is The Night,Clay Aiken,3sEcKXIWMVJUn1KmXL7lpJ,0.528,0.56,0.0268,0.151,1.28e-06,0.3,0.372,99.037
2003,Your Body Is a Wonderland,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,0.0236,0.0206,0.0489,0.134,0.687,94.01
2003,Headstrong,Trapt,1AEYT6VxrxXPMoQUxsY0E4,0.492,0.896,0.117,0.000172,2.78e-06,0.189,0.534,184.981
2003,In Those Jeans,Ginuwine,5ojJNnX5ND2gMGojPd3NiO,0.691,0.541,0.0776,0.508,0,0.0753,0.319,127.683
2003,Stand Up,Ludacris,2CtCwQhY0ZLvr8L2l8Bo6e,0.745,0.841,0.357,0.358,0,0.111,0.767,97.909
2003,The Remedy (I Won't Worry),Jason Mraz,4tK4ARuilOrBzwVQK73E0Y,0.589,0.867,0.0385,0.04,0,0.306,0.795,94.519
2003,Why Don't You & I (feat. Chad Kroeger),Santana,43LdgobPlcCc5g9Kmactvy,0.495,0.894,0.102,0.136,0,0.106,0.777,168.062
2003,Excuse Me Miss,JAY Z,6JW8DqCEOWaj8z5AIx4ugf,0.691,0.858,0.301,0.0186,0,0.0518,0.874,92.773
2003,Jenny from the Block - Track Masters Remix,Jennifer Lopez,4ZOyH6KjomjlqCz3oFqglr,0.844,0.754,0.207,0.00833,3.42e-06,0.0575,0.961,100.002
2003,Are You Happy Now?,Michelle Branch,5B7XIcS5T76NJZFOHX30Io,0.484,0.827,0.046,0.0039,0.00143,0.0876,0.717,179.566
2003,Forever And For Always - Red Version,Shania Twain,2xlgFBnwMApDTicyJPIZBk,0.452,0.748,0.0414,0.219,0,0.115,0.51,171.728
2003,I Can,Nas,2NPxL1QqPrD1a7OLHjVcAP,0.837,0.885,0.182,0.103,0,0.0666,0.694,95.313
2003,Underneath It All,No Doubt,4Ctmbw1hJks6cPrr6x8FbC,0.73,0.71,0.0814,0.247,1.49e-06,0.39,0.875,138.136
2003,If You're Not The One,Daniel Bedingfield,4gJoAvFpDvaeqm2EKYGmhb,0.682,0.547,0.0318,0.555,0,0.105,0.272,120
2003,Thoia Thoing,R. Kelly,5uj2AfrbHQREGXVxhqhvyU,0.582,0.642,0.307,0.274,2.98e-05,0.0717,0.936,85.565
2003,Here Without You,3 Doors Down,3NLrRZoMF0Lx6zTlYqeIo4,0.536,0.55,0.0248,0.0537,0,0.134,0.234,144.018
2003,Wanksta - From "8 Mile" Soundtrack,50 Cent,6xChOqrClteugb4RwSD1kS,0.79,0.845,0.167,0.0245,0,0.154,0.897,162.049
2003,My Love Is Like...Wo - Main Mix/Album Version,Mýa,3Gamc2D6VSlXpUcmhPUFYt,0.835,0.678,0.124,0.227,6.44e-06,0.287,0.708,132.868
2003,It's Five O'Clock Somewhere,Alan Jackson,7KysI43rsjlhjTeWO6ePUq,0.713,0.773,0.0366,0.218,0,0.203,0.888,125.194
2003,Like Glue,Sean Paul,2thQ8Zi2V8z6XJuCvxHm7V,0.757,0.78,0.319,0.0811,0,0.113,0.59,97.917
2003,Can't Hold Us Down (feat. Lil' Kim),Christina Aguilera,0cv1Mnb47oMvjVKMc2cyZw,0.859,0.658,0.192,0.0326,0.00181,0.0651,0.538,98.989
2003,My Front Porch Looking In,Lonestar,4OWJOagnbFQepAwoKbW0HN,0.276,0.876,0.0766,0.0531,0,0.258,0.499,205.576
2003,Angel,Amanda Perez,2T4rXDppGlcy2lLuF4IyHq,0.638,0.54,0.0473,0.506,0,0.157,0.352,143.772
2003,She Hates Me,Puddle Of Mudd,1uwTmwkjv7wFImfzegvdI6,0.575,0.746,0.0326,0.00875,0,0.768,0.607,109.789
2003,Don't Wanna Try,Frankie J,3aWAOUut4OL8J7Y2cbsbQf,0.669,0.434,0.035,0.423,0,0.212,0.224,130.109
2003,The Jump Off,Lil' Kim,6UZS3KgNc0NF13bbtQTzD6,0.837,0.736,0.378,0.225,0,0.0549,0.905,104.907
2003,Intuition,Jewel,21CCDnq8ROJEnQ7CL72xFA,0.715,0.776,0.0556,0.00912,0.000314,0.114,0.829,100.019
2003,Hell Yeah,Ginuwine,1p149YJfXkHkSzYp4UZUxV,0.631,0.714,0.355,0.0272,0,0.564,0.653,87.98
2003,Beer For My Horses,Toby Keith,7E2DqvnVtbIrFrL5X6YH9Q,0.721,0.85,0.0511,0.353,0,0.0459,0.783,118.991
2003,Holidae In,Chingy,0FmCLEHfINGqwlyzvklNqy,0.81,0.791,0.181,0.0893,0,0.0838,0.948,153.067
2003,Suga Suga,Baby Bash,6Nq5lE0CeOAAAqN4qhkbZU,0.701,0.75,0.274,0.657,3.13e-06,0.0845,0.515,82.531
2003,Love Of My Life (An Ode To Hip Hop) - Longer Album Version,Erykah Badu,0ieS2bue78yadTdPiyzsaO,0.618,0.413,0.398,0.134,0.000338,0.0913,0.462,87.412
2003,Fighter,Christina Aguilera,7nXq1vaZiz7PdbfojpPjW5,0.435,0.92,0.201,0.235,0.000353,0.552,0.45,188.899
2003,Thugz Mansion - 7 Remix,2Pac,3eBBbAEBQdr6tkUUd8gyuQ,0.71,0.642,0.293,0.302,0,0.263,0.891,87.873
2003,Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,0.0279,0.599,0.0112,0.183,0.261,130.969
2003,Put That Woman First,Jaheim,3OQu3z3okKVmWxSXTTHak5,0.649,0.536,0.132,0.492,0,0.184,0.513,78.935
2003,Rain On Me,Ashanti,1YZBMqN8kHaaRPXpQTC3kb,0.609,0.702,0.035,0.35,0,0.0727,0.513,83.637
2003,19 Somethin' - Greatest Hits Version,Mark Wills,0ElpjZyX8YBiXuYcDC1Ci9,0.588,0.813,0.076,0.184,0,0.0783,0.818,90.072
2003,Can't Stop Won't Stop,Young Gunz,0a0HVlMAWI25EDo9Hr7aR7,0.873,0.809,0.224,0.00837,0,0.371,0.755,99.989
2003,Red Dirt Road,Brooks & Dunn,5QHElgktygMkgRdpPhXfn2,0.553,0.864,0.0414,0.0736,0.000311,0.138,0.437,136.128
2003,What Was I Thinkin',Dierks Bentley,0r8iDf65NHgFgZOGLwj5r8,0.551,0.825,0.044,0.152,6.2e-06,0.0999,0.933,164.857
2003,Flying Without Wings,Ruben Studdard,28H4Mhtm72YP7Mt9yRIGpW,0.504,0.496,0.0373,0.662,0,0.139,0.252,145.857
2003,Sing For The Moment,Eminem,3CpoeW0cZSDzIRv5z34F87,0.664,0.81,0.0983,0.00196,1.62e-06,0.0559,0.162,164.052
2003,Have You Forgotten?,Darryl Worley,5JWuz7zukN8z9JLNm29U5K,0.466,0.61,0.0354,0.053,0,0.117,0.366,160.225
2003,No Shoes No Shirt No Problems - Re-Tracked / Master Version,Kenny Chesney,208bYsadJ56km31IENM2qS,0.719,0.546,0.032,0.243,0.00844,0.181,0.669,117.925
2003,Sick Of Being Lonely,Field Mob,0Nv2fnDgOR1ld5SN670Jst,0.706,0.909,0.112,0.00202,2.16e-05,0.275,0.808,173.819
2003,Step In the Name of Love - Remix,R. Kelly,7lrAsaTw9CTh5uSr0fvHOd,0.775,0.53,0.119,0.2,0,0.231,0.775,94.985
2003,I Want You,Thalía,1HCPjfa02m5JwcO37LHfYb,0.803,0.773,0.121,0.0107,0,0.0632,0.708,91.915
2003,Like a Stone,Audioslave,3YuaBvuZqcwN3CEAyyoaei,0.614,0.568,0.0276,0.00797,0,0.0997,0.516,107.849
2003,Don't Know Why,Norah Jones,6ybViy2qrO9sIi41EgRJgx,0.732,0.198,0.028,0.883,1.1e-05,0.0659,0.618,88.174
2003,Superman,Eminem,4woTEX1wYOTGDqNXuavlRC,0.803,0.753,0.0625,0.015,0,0.204,0.557,129.998
2003,Real Good Man,Tim McGraw,2G5bas1NMxlSYOPAJxBKfo,0.56,0.827,0.0266,0.00986,1.13e-05,0.328,0.639,89.93
2003,Say Yes,Floetry,2fE4MbwX3QGMzNaMjGVhtw,0.74,0.404,0.0761,0.219,1.41e-06,0.128,0.427,117.887
2004,Burn - Confession Special Edition Version,Usher,6pttm4dCF7dEe20oY5vuvF,0.8,0.459,0.115,0.319,0,0.117,0.707,119.944
2004,If I Ain't Got You,Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,0.609,0.445,0.106,0.603,6.77e-06,0.104,0.166,118.393
2004,This Love,Maroon 5,5zF2zGPkL6Ipsn9AfAK6RP,0.714,0.868,0.0363,0.0551,0,0.0987,0.78,95.05
2004,The Reason,Hoobastank,7afSN5zhUhkbpRFpYKYztK,0.472,0.671,0.029,0.0129,0,0.159,0.0681,82.952
2004,Hey Ya!,OutKast,3AszgPDZd9q0DpDFt4HFBy,0.715,0.97,0.0648,0.0644,0.000156,0.205,0.963,79.504
2004,Lean Back,Terror Squad,6H7w7e8zC8QYJyqe7fZHVa,0.799,0.916,0.471,0.11,0,0.0746,0.697,126.687
2004,Tipsy - Club Mix,J-Kwon,6fqqAsCYfDOtXAD8Ydo06K,0.925,0.741,0.314,0.0659,0,0.044,0.653,93.035
2004,Confessions Part II - Confessions Special Edition Version,Usher,2VNJdBmlWLZfz9SQo8ob6V,0.837,0.469,0.137,0.0508,0,0.0664,0.708,138.052
2004,Freek-A-Leek Remix - feat. Twista and Jermaine Dupri Edited Version,Petey Pablo,3UmhLD8OUCwyvK5AMnE23U,0.809,0.761,0.151,0.0617,0,0.106,0.306,105.008
2004,Here Without You,3 Doors Down,7qQfI2F80t2MZcLLVuH6M2,0.544,0.55,0.0248,0.0541,0,0.243,0.246,144.028
2004,Someday,Nickelback,4PkJ7c9y1CwpuVOiJODnCZ,0.455,0.858,0.0391,0.000616,0.000247,0.226,0.597,163.118
2004,Naughty Girl,Beyoncé,0YGQ3hZcRLC5YX7o0hdmHg,0.588,0.461,0.161,0.237,1.54e-05,0.0913,0.659,200.053
2004,My Immortal,Evanescence,72iNjNcripCtyG8AZEPVBo,0.251,0.333,0.0336,0.748,1.22e-05,0.0847,0.0691,97.195
2004,Dirt Off Your Shoulder,JAY Z,5Kh4cypbGZnhxlopwh0Cd6,0.782,0.791,0.33,0.0711,0,0.25,0.807,163.916
2004,Dip It Low,Christina Milian,1897ys2ueZMgGUSmoP90CJ,0.781,0.64,0.0944,0.016,8.48e-05,0.0666,0.625,84.561
2004,Me Myself and I,Beyoncé,6XsT5UGfpaFeHQf5LRIy4W,0.75,0.458,0.0803,0.226,3.25e-05,0.137,0.536,83.61
2004,Turn Me On,Kevin Lyttle,0RmXtDH1cBMGImRrmn5xL6,0.677,0.682,0.0361,0.0405,0,0.0351,0.875,106.279
2004,The First Cut Is the Deepest - Acoustic Version,Sheryl Crow,4PzPvpE63ttEbKyMDRWB6q,0.638,0.336,0.0248,0.759,0,0.0728,0.567,78.86
2004,You Don't Know My Name,Alicia Keys,6OxlaGRzSQ42foonOTlrKz,0.267,0.67,0.191,0.597,0.0111,0.325,0.245,165.588
2004,Overnight Celebrity - Edited,Twista,0dSXCfhfXfalMhfv7rJn9V,0.835,0.797,0.152,0.171,7.23e-06,0.276,0.787,134.226
2004,Numb,Linkin Park,0kO3njY9N1Rxgv27Ha1lLh,0.496,0.863,0.0381,0.0046,0,0.639,0.243,110.018
2004,She Will Be Loved,Maroon 5,2vICzUUia22chV8mQKk1Pt,0.697,0.592,0.03,0.058,0,0.136,0.579,102.046
2004,White Flag,Dido,2nQ91qeD9XijGu1mqhBdiu,0.514,0.539,0.038,0.333,4.85e-06,0.0912,0.314,170.105
2004,Heaven,Los Lonely Boys,2mQ1RBK7s87mdPCzh97RSH,0.664,0.862,0.0679,0.378,4.19e-06,0.0824,0.782,91.91
2004,It's My Life,No Doubt,19EQUqnUXEeiBrY10JhPEF,0.606,0.75,0.0306,0.00264,0.000788,0.321,0.771,126.316
2004,Pieces Of Me,Ashlee Simpson,5IIQ7vg9HvA4QSNtFDGJVT,0.505,0.799,0.077,0.0572,0,0.11,0.772,173.999
2004,Leave Get Out,JoJo,1bYubJyLO1fCa6umTXpUeJ,0.686,0.575,0.22,0.169,9.11e-05,0.0899,0.492,86.992
2004,Milkshake,Kelis,2cMTIlktg3M9mXYqCPqw1J,0.881,0.774,0.0439,0.00986,0.0346,0.206,0.759,112.968
2004,Splash Waterfalls,Ludacris,48alwd8sAqkRUmfCF7GFue,0.728,0.846,0.407,0.102,0,0.233,0.702,145.813
2004,Jesus Walks,Kanye West,79ek2oolIYyGUO4aVK5IY2,0.637,0.834,0.323,0.614,0,0.317,0.715,87.312
2004,Toxic,Britney Spears,26nr9XnFCYWxBTIP7HyWXg,0.774,0.839,0.114,0.027,0.0166,0.252,0.923,142.985
2004,With You,Jessica Simpson,7pNJ1T9TGbVbNHKaLhhPri,0.553,0.756,0.108,0.0923,0,0.215,0.605,94.487
2004,Meant to Live,Switchfoot,79cAPxneo5AvbNgR6ch3Cj,0.396,0.905,0.0467,0.00415,0,0.42,0.514,151.503
2004,Sorry 2004,Ruben Studdard,4vey3VC7ZROIESUu0kgiBc,0.711,0.475,0.0633,0.0734,0,0.332,0.458,129.934
2004,My Happy Ending,Avril Lavigne,5uA4ZpS2DTLwbHpKHlsSqd,0.414,0.936,0.0758,0.00136,0,0.369,0.74,170.229
2004,On Fire,Lloyd Banks,6XVwF0Q3wYJPMMQj81CQlD,0.777,0.807,0.184,0.0898,0.00127,0.283,0.445,95.005
2004,Roses,OutKast,7KViJE5WtqHzztR9APTDl0,0.761,0.694,0.0564,0.00699,1.08e-05,0.117,0.449,108.977
2004,Walked Outta Heaven,Jagged Edge,06ZDLodo1UDVavc3MXREZ3,0.67,0.616,0.225,0.573,0,0.0535,0.523,120.129
2004,Lose My Breath,Destiny's Child,2n4uOdMHzEvcZ0KP7iQnay,0.814,0.899,0.0637,0.00727,0.219,0.0979,0.545,119.011
2004,My Band,The Allstars Cover D12,3tV32imVw91bmmgGMEvSnr,0.936,0.59,0.167,0.364,0,0.0609,0.797,120.005
2004,Through The Wire,Kanye West,1pHmmvnRsCqI56r8NZecvq,0.571,0.739,0.247,0.00865,5.21e-06,0.158,0.66,83.089
2004,Why - Album Version (Edited),Jadakiss,6KSNouHU95rpfqO4i0ca8s,0.594,0.946,0.256,0.0226,0,0.131,0.554,168.393
2004,Fuck It (I Don't Want You Back),Eamon,7bchsHDaf9CRoe64ceIDYQ,0.827,0.612,0.0613,0.1,4.33e-06,0.0461,0.516,68.505
2004,Read Your Mind,Avant,5mkdXimSsS0Aj6Ok51qvnl,0.759,0.341,0.148,0.307,1.67e-06,0.24,0.676,145.934
2004,Game Over (Flip) - Clean Album Version,Lil' Flip,4tNuZJbMukwqC4IG7lDEk3,0.821,0.596,0.372,0.0012,8.88e-05,0.102,0.557,160.004
2004,One Thing,Finger Eleven,7mR9V41ciTWv9Xup84U3iJ,0.596,0.546,0.0363,0.454,0,0.0801,0.469,151.95
2004,Headsprung,LL Cool J,1Ya9CafQ0UKGk1Vhy66U5b,0.57,0.788,0.0419,0.00975,3.33e-05,0.0702,0.447,199.797
2004,U Should've Known Better,Monica,0EQuu6hyNACWI7LT7N5pRv,0.753,0.516,0.0308,0.191,0,0.275,0.826,122.019
2004,On the Way Down,Ryan Cabrera,1GwVi2ceNb8dMFA3DZGnnY,0.5,0.845,0.0369,0.00184,0,0.106,0.539,95.199
2004,Because of You,Kelly Clarkson,3PHYPaguCDKLK1a9cp3uXZ,0.586,0.586,0.0316,0.251,0,0.124,0.144,139.915
2004,Are You Gonna Be My Girl,Jet,305WCRhhS10XUcH6AEwZk6,0.613,0.953,0.0855,0.00148,0.000582,0.152,0.537,105.046
2004,100 Years,Five For Fighting,64qxxqjUynL5vjkXP104I9,0.643,0.569,0.0276,0.544,2.17e-05,0.178,0.275,120.507
2004,Step In the Name of Love - Remix,R. Kelly,22HX8moAHWULPAu6t5CivV,0.78,0.53,0.121,0.213,0,0.288,0.785,95.001
2004,Breaking the Habit,Linkin Park,4HcDu9IGRCvSTJE4yW5Ugv,0.579,0.849,0.0303,0.108,0,0.0909,0.581,100.021
2004,Live Like You Were Dying,Tim McGraw,2nFyF0yoW6xyFgUWfpXnKl,0.386,0.606,0.0311,0.376,0,0.119,0.394,159.575
2004,Remember When,Alan Jackson,1nCSr7oGeUv7sUEoYuAJFF,0.558,0.314,0.0295,0.709,0.000319,0.193,0.267,125.59
2004,Everytime,Britney Spears,5r55eZvOijyYZRPCdQbu85,0.562,0.286,0.0288,0.965,4.45e-05,0.115,0.116,109.561
2004,Dude,Beenie Man,5XWjx5tHMsOI7BZh8wjeSu,0.71,0.653,0.236,0.111,0,0.11,0.943,94.007
2004,Let's Get It Started,The Black Eyed Peas,05qXhd5dgfDS5mDEf7dbfN,0.775,0.743,0.106,0.115,0,0.123,0.768,104.992
2004,American Soldier,Toby Keith,6EverpxjXS71qTCGVxbPDh,0.565,0.541,0.0376,0.193,3.45e-06,0.0582,0.226,82.006
2004,Change Clothes,JAY Z,62RQawqgBUqWcPHmGGxZyw,0.895,0.628,0.0473,0.0412,0,0.059,0.34,104.009
2004,Don't Tell Me,Avril Lavigne,2TG5eOKa1PpurB3Z6KOTmJ,0.525,0.797,0.0375,0.0042,1.02e-06,0.358,0.44,144.128
2004,You’ll Think Of Me,Keith Urban,1tcUtrQt5LyGZ3Gcu8LUTH,0.59,0.553,0.0335,0.294,2.41e-06,0.0938,0.502,82.94
2004,Happy People,R. Kelly,41uWkGOCpz0CA5vJ1nIKI6,0.762,0.638,0.0965,0.0963,0,0.0878,0.791,96.995
2004,Hey Mama,The Black Eyed Peas,7K60xqY6EZrN7nHBZNNLK1,0.86,0.866,0.232,0.104,1.42e-06,0.584,0.933,100.15
2004,Redneck Woman,Gretchen Wilson,6vCu5rwYDkSo9tFZdwf3uP,0.499,0.825,0.177,0.13,0,0.306,0.753,185.069
2004,Just Lose It,Eminem,6v6WjsyLdY189IewecL2x7,0.951,0.623,0.0503,0.0596,4.36e-05,0.251,0.957,121.006
2004,Letters from Home,John Michael Montgomery,15cGdiAHmezm0P04jVAjMo,0.644,0.626,0.0258,0.367,5.78e-06,0.155,0.388,128.029
2004,I Go Back,Kenny Chesney,0Ox458KpvZQ1Kuj9mUNPLL,0.513,0.805,0.0466,0.0421,0,0.208,0.69,89.963
2004,Baby Boy (feat. Beyoncé ),Sean Paul,29LHe8kG3PraghUZOZYsw4,0.658,0.621,0.231,0.0667,2.46e-06,0.142,0.817,91.267
2004,Yeah! (feat. Lil Jon & Ludacris),Usher,5rb9QrpfcKFHM1EUbSIurX,0.894,0.791,0.112,0.0183,0,0.0388,0.583,105.018
